序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,型式,所在地區
4966,4342C,112,4342,10992,304904.825,2768842.371,地下式消防栓,台北市大安區群賢里
4967,4342C,113,4342,11009,304903.447,2768753.121,地下式消防栓,台北市大安區群賢里
4968,4342C,116,4342,11072,305017.69,2768703.965,地下式消防栓,台北市大安區群賢里
4969,4342C,120,4342,11012,304903.439,2768750.648,地下式消防栓,台北市大安區群賢里
4970,4342C,13,4342,7537,305165.282,2768721.697,地下式消防栓,台北市大安區群賢里
4971,4342C,6,4342,10150,304862.649,2768930.972,地上式消防栓,台北市大安區群賢里
4972,4342D,136,4342,10394,304991.251,2769025.785,地下式消防栓,台北市大安區群賢里
4973,4342D,139,4342,10871,304908.706,2769017.709,地下式消防栓,台北市大安區群賢里
4974,4342D,39,4342,10213,304863.541,2769008.409,地上式消防栓,台北市大安區群賢里
4975,4342A,11,4342,10024,305531.792,2769199.408,地上式消防栓,台北市大安區義安里
4976,4342A,13,4342,3006,305410.996,2769236.204,地上式消防栓,台北市大安區義安里
4977,4342A,132,4342,9761,305514.825,2769052.906,地上式消防栓,台北市大安區義安里
4978,4342A,134,4342,9926,305430.547,2769003.291,地下式消防栓,台北市大安區義安里
4979,4342A,19,4342,10038,305429.509,2769200.063,地上式消防栓,台北市大安區義安里
4980,4342A,20,4342,1164,305589.167,2769287.91,地下式消防栓,台北市大安區義安里
4981,4342A,21,4342,10045,305408.979,2769026.786,地上式消防栓,台北市大安區義安里
4982,4342A,23,4342,10052,305451.249,2769211.587,地上式消防栓,台北市大安區義安里
4983,4342A,25,4342,6918,305558.637,2769096.803,地上式消防栓,台北市大安區義安里
4984,4342A,29,4342,1941,305490.718,2769060.433,地下式消防栓,台北市大安區義安里
4985,4342A,3,4342,5219,305537.582,2769248.768,地下式消防栓,台北市大安區義安里
4986,4342A,30,4342,8003,305567.12,2769287.827,地下式消防栓,台北市大安區義安里
4987,4342A,32,4342,7281,305568.843,2769162.04,地下式消防栓,台北市大安區義安里
4988,4342A,35,4342,1943,305500.63,2769194.824,地下式消防栓,台北市大安區義安里
4989,4342A,37,4342,7571,305464.761,2769264.489,地下式消防栓,台北市大安區義安里
4990,4342A,4,4342,10066,305597.839,2769199.063,地上式消防栓,台北市大安區義安里
4991,4342A,41,4342,4703,305574.63,2769253.164,地下式消防栓,台北市大安區義安里
4992,4342A,50,4342,1321,305410.195,2769298.755,地上式消防栓,台北市大安區義安里
4993,4342A,8,4342,10080,305410.858,2769104.015,地上式消防栓,台北市大安區義安里
4994,4343B,1,4343,3026,305493.479,2769557.213,地下式消防栓,台北市大安區義安里
4995,4343B,10,4343,109,305531.075,2769320.004,地下式消防栓,台北市大安區義安里
4996,4343B,11,4343,11009,305583.49,2769499.282,地下式消防栓,台北市大安區義安里
4997,4343B,12,4343,10962,305517.729,2769467.207,地下式消防栓,台北市大安區義安里
4998,4343B,14,4343,6273,305574.644,2769423.119,地下式消防栓,台北市大安區義安里
4999,4343B,16,4343,6061,305579.686,2769404.478,地下式消防栓,台北市大安區義安里
5000,4343B,17,4343,1036,305460.766,2769393.196,地下式消防栓,台北市大安區義安里
5001,4343B,2,4343,5182,305454.995,2769502.27,地下式消防栓,台北市大安區義安里
5002,4343B,20,4343,1350,305472.499,2769320.618,地下式消防栓,台北市大安區義安里
5003,4343B,22,4343,14598,305411.517,2769532.485,地上式消防栓,台北市大安區義安里
5004,4343B,24,4343,10639,305519.447,2769399.241,地下式消防栓,台北市大安區義安里
5005,4343B,26,4343,163,305411.087,2769382.622,地上式消防栓,台北市大安區義安里
5006,4343B,34,4343,6602,305471.234,2769451.941,地下式消防栓,台北市大安區義安里
5007,4343B,4,4343,14605,305411.02,2769465.974,地上式消防栓,台北市大安區義安里
5008,4343B,7,4343,4343,305477.271,2769534.068,地下式消防栓,台北市大安區義安里
5009,4442D,23,4442,24537,305642.988,2769213.44,地上式消防栓,台北市大安區義安里
5010,4442D,38,4442,13575,305650.148,2769187.999,地上式消防栓,台北市大安區義安里
5011,4442D,39,4442,1670,305601.492,2769246.414,地下式消防栓,台北市大安區義安里
5012,4442D,4,4442,10784,305723.871,2769261.28,地上式消防栓,台北市大安區義安里
5013,4442D,8,4442,16524,305664.238,2769248.337,地下式消防栓,台北市大安區義安里
5014,4443C,10,4443,9040,305663.684,2769325.442,地下式消防栓,台北市大安區義安里
5015,4443C,13,4443,5323,305656.907,2769307.418,地下式消防栓,台北市大安區義安里
5016,4443C,150,4443,18767,305736.845,2769541.731,地上式消防栓,台北市大安區義安里
5017,4443C,19,4443,4958,305741.396,2769533.34,地下式消防栓,台北市大安區義安里
5018,4443C,21,4443,8055,305658.746,2769382.944,地下式消防栓,台北市大安區義安里
5019,4443C,27,4443,1819,305737.757,2769433.77,地上式消防栓,台北市大安區義安里
5020,4443C,29,4443,10472,305735.569,2769333.182,地上式消防栓,台北市大安區義安里
5021,4443C,37,4443,8800,305610.879,2769320.241,地下式消防栓,台北市大安區義安里
5022,4443C,38,4443,13738,305666.779,2769499.959,地下式消防栓,台北市大安區義安里
5023,4443C,39,4443,4306,305664.644,2769411.621,地下式消防栓,台北市大安區義安里
5024,4443C,41,4443,3874,305710.194,2769556.133,地下式消防栓,台北市大安區義安里
5025,4443C,43,4443,3100,305701.827,2769321.084,地下式消防栓,台北市大安區義安里
5026,4443C,47,4443,11202,305658.709,2769459.449,地下式消防栓,台北市大安區義安里
5027,4443C,48,4443,8341,305655.359,2769357.725,地下式消防栓,台北市大安區義安里
5028,4443C,61,4443,13124,305692.429,2769510.591,地下式消防栓,台北市大安區義安里
5029,4443C,64,4443,6387,305602.825,2769520.037,地下式消防栓,台北市大安區義安里
5030,4443C,8,4443,2951,305605.177,2769555.879,地下式消防栓,台北市大安區義安里
5031,4244A,10,4244,1389,304620.906,2770252.516,地下式消防栓,台北市大安區義村里
5032,4244A,13,4244,1516,304691.011,2770261.447,地下式消防栓,台北市大安區義村里
5033,4244A,14,4244,6948,304638.323,2770484.846,地上式消防栓,台北市大安區義村里
5034,4244A,16,4244,5680,304691.025,2770229.956,地下式消防栓,台北市大安區義村里
5035,4244A,17,4244,6955,304564.372,2770485.681,地上式消防栓,台北市大安區義村里
5036,4244A,18,4244,1255,304720.079,2770279.154,地下式消防栓,台北市大安區義村里
5037,4244A,2,4244,2582,304766.171,2770213.044,地下式消防栓,台北市大安區義村里
5038,4244A,3,4244,3750,304781.899,2770256.644,地下式消防栓,台北市大安區義村里
5039,4244A,4,4244,1363,304623.784,2770382.578,地下式消防栓,台北市大安區義村里
5040,4244A,5,4244,4168,304728.066,2770483.168,地下式消防栓,台北市大安區義村里
5041,4244A,6,4244,5210,304769.849,2770299.671,地下式消防栓,台北市大安區義村里
5042,4244A,8,4244,4101,304691.439,2770297.218,地下式消防栓,台北市大安區義村里
5043,4244A,9,4244,6962,304446.329,2770486.316,地上式消防栓,台北市大安區義村里
5044,4244B,10,4244,16,304720.301,2770170.52,地下式消防栓,台北市大安區義村里
5045,4244B,11,4244,439,304604.807,2770147.633,地下式消防栓,台北市大安區義村里
5046,4244B,13,4244,911,304794.512,2770176.99,地下式消防栓,台北市大安區義村里
5047,4244B,6,4244,4807,304770.221,2770122.311,地下式消防栓,台北市大安區義村里
5048,4244B,7,4244,4373,304499.834,2770149.473,地下式消防栓,台北市大安區義村里
5049,4244C,11,4244,474,304394.925,2770150.16,地下式消防栓,台北市大安區義村里
5050,4244C,13,4244,6977,304330.7,2770151.11,地上式消防栓,台北市大安區義村里
5051,4244D,1,4244,6999,304338.483,2770487.087,地上式消防栓,台北市大安區義村里
5052,4244D,10,4244,7006,304327.643,2770215.369,地上式消防栓,台北市大安區義村里
5053,4244D,11,4244,7013,304272.188,2770390.378,地上式消防栓,台北市大安區義村里
5054,4244D,13,4244,7020,304250.488,2770449.971,地上式消防栓,台北市大安區義村里
5055,4244D,16,4244,7027,304251.274,2770487.415,地上式消防栓,台北市大安區義村里
5056,4244D,23,4244,7048,304303.081,2770300.791,地上式消防栓,台北市大安區義村里
5057,4344C,30,4344,15817,304849.787,2770126.903,地上式消防栓,台北市大安區義村里
5058,4344C,9,4344,1527,304822.99,2770121.516,地下式消防栓,台北市大安區義村里
5059,4344D,27,4344,6694,304801.326,2770484.014,地下式消防栓,台北市大安區義村里
5060,4344D,3,4344,15838,304854.517,2770419.945,地上式消防栓,台北市大安區義村里
5061,4344D,31,4344,15845,304850.556,2770280.486,地上式消防栓,台北市大安區義村里
5062,4344D,4,4344,15852,304849.97,2770222.645,地上式消防栓,台北市大安區義村里
5063,4245A,1,4245,2623,304621.899,2770804.682,地下式消防栓,台北市大安區誠安里
5064,4245A,10,4245,1557,304705.467,2770811.404,地下式消防栓,台北市大安區誠安里
5065,4245A,5,4245,1884,304758.105,2770821.16,地下式消防栓,台北市大安區誠安里
5066,4245B,1,4245,7361,304654.7,2770754.962,地下式消防栓,台北市大安區誠安里
5067,4245B,10,4245,5764,304656.358,2770668.248,地下式消防栓,台北市大安區誠安里
5068,4245B,11,4245,3537,304766.89,2770592.857,地下式消防栓,台北市大安區誠安里
5069,4245B,129,4245,18954,304659.695,2770519.728,地上式消防栓,台北市大安區誠安里
5070,4245B,13,4245,1236,304609.277,2770545.013,地下式消防栓,台北市大安區誠安里
5071,4245B,130,4245,20098,304783.481,2770519.075,地下式消防栓,台北市大安區誠安里
5072,4245B,17,4245,8553,304694.781,2770645.271,地下式消防栓,台北市大安區誠安里
5073,4245B,18,4245,6957,304724.912,2770694.549,地下式消防栓,台北市大安區誠安里
5074,4245B,22,4245,5500,304573.871,2770578.89,地下式消防栓,台北市大安區誠安里
5075,4245B,23,4245,5840,304717.511,2770578.003,地下式消防栓,台北市大安區誠安里
5076,4245B,26,4245,1271,304771.687,2770730.655,地下式消防栓,台北市大安區誠安里
5077,4245B,28,4245,10127,304610.023,2770612.176,地下式消防栓,台北市大安區誠安里
5078,4245B,30,4245,6256,304793.339,2770741.067,地下式消防栓,台北市大安區誠安里
5079,4245B,34,4245,4980,304707.43,2770613.301,地下式消防栓,台北市大安區誠安里
5080,4245B,36,4245,4368,304729.351,2770545.444,地下式消防栓,台北市大安區誠安里
5081,4245B,37,4245,10083,304562.507,2770701.1,地下式消防栓,台北市大安區誠安里
5082,4245B,4,4245,2929,304789.907,2770665.404,地下式消防栓,台北市大安區誠安里
5083,4245B,41,4245,5169,304656.075,2770773.148,地下式消防栓,台北市大安區誠安里
5084,4245B,43,4245,10285,304732.586,2770761.111,地下式消防栓,台北市大安區誠安里
5085,4245B,47,4245,4035,304657.495,2770591.56,地下式消防栓,台北市大安區誠安里
5086,4245B,5,4245,3049,304562.342,2770645.455,地下式消防栓,台北市大安區誠安里
5087,4245B,6,4245,4593,304601.351,2770647.177,地下式消防栓,台北市大安區誠安里
5088,4345C,1,4345,6984,304858.012,2770578.559,地上式消防栓,台北市大安區誠安里
5089,4345C,115,4345,17635,304851.184,2770639.91,地下式消防栓,台北市大安區誠安里
5090,4345C,15,4345,8117,304850.068,2770678.701,地下式消防栓,台北市大安區誠安里
5091,4345C,25,4345,2478,304816.173,2770777.03,地下式消防栓,台北市大安區誠安里
5092,4345D,19,4345,2033,304856.445,2770834.902,地下式消防栓,台北市大安區誠安里
5093,4142A,16,4142,282,303639.796,2769217.457,地下式消防栓,台北市大安區福住里
5094,4142A,32,4142,11481,303779.156,2769258.237,地下式消防栓,台北市大安區福住里
5095,4142A,4,4142,11260,303702.437,2769233.152,地下式消防栓,台北市大安區福住里
5096,4142D,13,4142,1355,303564.07,2769228.689,地下式消防栓,台北市大安區福住里
5097,4142D,17,4142,3607,303462.701,2769219.518,地下式消防栓,台北市大安區福住里
5098,4142D,18,4142,7350,303527.676,2769255.872,地下式消防栓,台北市大安區福住里
5099,4142D,2,4142,3091,303485.14,2769183.101,地下式消防栓,台北市大安區福住里
5100,4142D,26,4142,9726,303563.036,2769265.846,地下式消防栓,台北市大安區福住里
5101,4142D,29,4142,2559,303490.642,2769287.787,地下式消防栓,台北市大安區福住里
5102,4142D,3,4142,2583,303479.022,2769256.009,地下式消防栓,台北市大安區福住里
5103,4142D,32,4142,6451,303547.842,2769183.457,地下式消防栓,台北市大安區福住里
5104,4142D,48,4142,4854,303437.225,2769293.952,地下式消防栓,台北市大安區福住里
5105,4142D,8,4142,8653,303438.55,2769267.022,地下式消防栓,台北市大安區福住里
5106,4143B,11,4143,13146,303657.034,2769468.42,地下式消防栓,台北市大安區福住里
5107,4143B,14,4143,13560,303700.209,2769499.001,地下式消防栓,台北市大安區福住里
5108,4143B,15,4143,5152,303708.383,2769545.891,地下式消防栓,台北市大安區福住里
5109,4143B,19,4143,9814,303608.151,2769469.788,地下式消防栓,台北市大安區福住里
5110,4143B,2,4143,3383,303788.822,2769432.944,地下式消防栓,台北市大安區福住里
5111,4143B,20,4143,11137,303778.776,2769408.109,地下式消防栓,台北市大安區福住里
5112,4143B,22,4143,11003,303673.63,2769376.269,地下式消防栓,台北市大安區福住里
5113,4143B,23,4143,2936,303722.428,2769464.507,地下式消防栓,台北市大安區福住里
5114,4143B,24,4143,6129,303805.532,2769361.118,地下式消防栓,台北市大安區福住里
5115,4143B,27,4143,8670,303601.517,2769321.59,地下式消防栓,台北市大安區福住里
5116,4143B,28,4143,1320,303742.355,2769572.945,地下式消防栓,台北市大安區福住里
5117,4143B,29,4143,879,303651.225,2769510.767,地下式消防栓,台北市大安區福住里
5118,4143B,31,4143,1310,303760.498,2769441.714,地下式消防栓,台北市大安區福住里
5119,4143B,34,4143,13114,303651.838,2769408.176,地下式消防栓,台北市大安區福住里
5120,4143B,4,4143,7694,303760.537,2769519.912,地下式消防栓,台北市大安區福住里
5121,4143B,6,4143,698,303636.509,2769591.862,地下式消防栓,台北市大安區福住里
5122,4143B,8,4143,3832,303819.788,2769317.043,地下式消防栓,台北市大安區福住里
5123,4143C,1,4143,10988,303490.214,2769598.655,地下式消防栓,台北市大安區福住里
5124,4143C,16,4143,7034,303556.257,2769474.885,地下式消防栓,台北市大安區福住里
5125,4143C,17,4143,2073,303498.815,2769363.829,地下式消防栓,台北市大安區福住里
5126,4143C,20,4143,8048,303570.672,2769428.855,地下式消防栓,台北市大安區福住里
5127,4143C,22,4143,1387,303597.962,2769553.748,地下式消防栓,台北市大安區福住里
5128,4143C,23,4143,5598,303546.429,2769336.363,地下式消防栓,台北市大安區福住里
5129,4143C,30,4143,1667,303591.771,2769510.653,地下式消防栓,台北市大安區福住里
5130,4143C,32,4143,13720,303515.735,2769456.085,地下式消防栓,台北市大安區福住里
5131,4143C,35,4143,3082,303447.429,2769417.991,地下式消防栓,台北市大安區福住里
5132,4143C,38,4143,10058,303522.921,2769553.824,地下式消防栓,台北市大安區福住里
